id;filial;titulo;conta;valor_nf;Valor Oficial;observacao;credor_forn_cli_func;Dados auxiliares;data_nf;data_pagamento;Sistema;Origem
006711;G3S PRUDENTE;CTE-1097;TRANSPORTE DE SUCATA;23170.2;-23170.2; CTE 1097 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1097-1/57;2026-05-14;2026-05-28 00:00:00;SAGI;Saídas (Aplicações)
005998;G3S PRUDENTE;CTE-1098;TRANSPORTE DE SUCATA;17012.61;-17012.61; CTE 1098 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1098-1/57;2026-05-14;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006168;G3S PRUDENTE;CTE-13583;FRETE DE TERCEIROS;2176.0;-2176; CTE 13583 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13583-1/57;2026-05-14;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006166;G3S PRUDENTE;CTE-13584;FRETE DE TERCEIROS;2176.0;-2176; CTE 13584 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13584-1/57;2026-05-14;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
004463;G3S CAMPO GRANDE;CTE-225;TRANSPORTE DE SUCATA;16556.4;-16556.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;225-3/57;2026-05-14;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
004464;G3S CAMPO GRANDE;CTE-226;TRANSPORTE DE SUCATA;13538.64;-13538.64; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;226-3/57;2026-05-14;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
004465;G3S CAMPO GRANDE;CTE-227;TRANSPORTE DE SUCATA;13011.6;-13011.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;227-3/57;2026-05-14;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
004466;G3S CAMPO GRANDE;CTE-228;TRANSPORTE DE SUCATA;15443.4;-15443.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;228-3/57;2026-05-14;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
004467;G3S CAMPO GRANDE;CTE-229;TRANSPORTE DE SUCATA;18149.09;-18149.09; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;229-3/57;2026-05-14;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
004468;G3S CAMPO GRANDE;CTE-230;TRANSPORTE DE SUCATA;14288.4;-14288.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;230-3/57;2026-05-14;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
006727;G3S MARINGA;CTE-326;TRANSPORTE DE SUCATA;9362.25;-9362.25; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;326-2/57;2026-05-14;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
001854;G3S MARINGA;CTE-327;TRANSPORTE DE SUCATA;10596.3;-10596.3; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;327-2/57;2026-05-14;2026-06-09 00:00:00;SAGI;Saídas (Aplicações)
005997;G3S PRUDENTE;CTE-1099;TRANSPORTE DE SUCATA;13871.95;-13871.95; CTE 1099 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1099-1/57;2026-05-15;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005996;G3S PRUDENTE;CTE-1100;TRANSPORTE DE SUCATA;17052.2;-17052.2; CTE 1100 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1100-1/57;2026-05-15;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005995;G3S PRUDENTE;CTE-1101;TRANSPORTE DE SUCATA;14949.71;-14949.71; CTE 1101 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1101-1/57;2026-05-15;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005994;G3S PRUDENTE;CTE-1102;TRANSPORTE DE SUCATA;18565.6;-18565.6; CTE 1102 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1102-1/57;2026-05-15;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005993;G3S PRUDENTE;CTE-1104;TRANSPORTE DE SUCATA;15471.75;-15471.75; CTE 1104 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1104-1/57;2026-05-15;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005992;G3S PRUDENTE;CTE-1105;TRANSPORTE DE SUCATA;13480.42;-13480.42; CTE 1105 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1105-1/57;2026-05-15;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005991;G3S PRUDENTE;CTE-1106;TRANSPORTE DE SUCATA;13244.66;-13244.66; CTE 1106 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1106-1/57;2026-05-15;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006710;G3S PRUDENTE;CTE-1107;TRANSPORTE DE SUCATA;21114.0;-21114; CTE 1107 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1107-1/57;2026-05-15;2026-05-28 00:00:00;SAGI;Saídas (Aplicações)
005990;G3S PRUDENTE;CTE-1108;TRANSPORTE DE SUCATA;10903.9;-10903.9; CTE 1108 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1108-1/57;2026-05-15;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
001686;G3S PRUDENTE;CTE-1109;TRANSPORTE DE SUCATA;12672.1;-12672.1; CTE 1109 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1109-1/57;2026-05-18;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
005989;G3S PRUDENTE;CTE-1110;TRANSPORTE DE SUCATA;17079.97;-17079.97; CTE 1110 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1110-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006006;G3S PRUDENTE;CTE-1111;TRANSPORTE DE SUCATA;13514.1;-13514.1; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1111-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006005;G3S PRUDENTE;CTE-1112;TRANSPORTE DE SUCATA;13488.84;-13488.84; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1112-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
001698;G3S PRUDENTE;CTE-1113;TRANSPORTE DE SUCATA;21385.4;-21385.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1113-1/57;2026-05-18;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
001697;G3S PRUDENTE;CTE-1114;TRANSPORTE DE SUCATA;22765.4;-22765.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1114-1/57;2026-05-18;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
006004;G3S PRUDENTE;CTE-1115;TRANSPORTE DE SUCATA;13320.44;-13320.44; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1115-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
001696;G3S PRUDENTE;CTE-1116;TRANSPORTE DE SUCATA;19644.27;-19644.27; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1116-1/57;2026-05-18;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
006003;G3S PRUDENTE;CTE-1117;TRANSPORTE DE SUCATA;14806.57;-14806.57; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1117-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
001695;G3S PRUDENTE;CTE-1118;TRANSPORTE DE SUCATA;13190.85;-13190.85; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1118-1/57;2026-05-18;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
001694;G3S PRUDENTE;CTE-1119;TRANSPORTE DE SUCATA;12976.2;-12976.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1119-1/57;2026-05-18;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
006165;G3S PRUDENTE;CTE-13585;FRETE DE TERCEIROS;850.0;-850; CTE 13585 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13585-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006164;G3S PRUDENTE;CTE-13586;FRETE DE TERCEIROS;850.0;-850; CTE 13586 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13586-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006163;G3S PRUDENTE;CTE-13587;FRETE DE TERCEIROS;850.0;-850; CTE 13587 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13587-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006162;G3S PRUDENTE;CTE-13588;FRETE DE TERCEIROS;850.0;-850; CTE 13588 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13588-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006161;G3S PRUDENTE;CTE-13589;FRETE DE TERCEIROS;850.0;-850; CTE 13589 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13589-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006160;G3S PRUDENTE;CTE-13590;FRETE DE TERCEIROS;850.0;-850; CTE 13590 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13590-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006159;G3S PRUDENTE;CTE-13591;FRETE DE TERCEIROS;850.0;-850; CTE 13591 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13591-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006158;G3S PRUDENTE;CTE-13592;FRETE DE TERCEIROS;850.0;-850; CTE 13592 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13592-1/57;2026-05-18;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
000820;G3S PRUDENTE;CTE-13595;FRETE DE TERCEIROS;5836.8;-5836.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13595-1/57;2026-05-18;2026-05-29 00:00:00;SAGI;Saídas (Aplicações)
000819;G3S PRUDENTE;CTE-13596;FRETE DE TERCEIROS;5961.6;-5961.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13596-1/57;2026-05-18;2026-05-29 00:00:00;SAGI;Saídas (Aplicações)
001475;G3S CAMPO GRANDE;CTE-2633;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2633-3/57;2026-05-18;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
001476;G3S CAMPO GRANDE;CTE-2634;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2634-3/57;2026-05-18;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
000225;G3S DOURADOS;CTE-2635;FRETE DE TERCEIROS;3039.6;-3039.6; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2635-3/57;2026-05-18;2026-06-09 00:00:00;SAGI;Saídas (Aplicações)
000226;G3S DOURADOS;CTE-2636;FRETE DE TERCEIROS;1679.6;-1679.6; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2636-3/57;2026-05-18;2026-06-09 00:00:00;SAGI;Saídas (Aplicações)
002522;G3S MARINGA;CTE-328;TRANSPORTE DE SUCATA;2000.0;-2000; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;328-2/57;2026-05-18;;SAGI;Saídas (Aplicações)
002523;G3S MARINGA;CTE-329;TRANSPORTE DE SUCATA;2000.0;-2000; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;329-2/57;2026-05-18;;SAGI;Saídas (Aplicações)
002593;G3S MARINGA;CTE-330;TRANSPORTE DE SUCATA;12766.5;-12766.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;330-2/57;2026-05-18;2026-06-01 00:00:00;SAGI;Saídas (Aplicações)
002594;G3S MARINGA;CTE-331;TRANSPORTE DE SUCATA;14098.5;-14098.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;331-2/57;2026-05-18;2026-06-01 00:00:00;SAGI;Saídas (Aplicações)
002595;G3S PRUDENTE;CTE-332;TRANSPORTE DE SUCATA;17649.0;-17649; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;332-2/57;2026-05-18;2026-06-01 00:00:00;SAGI;Saídas (Aplicações)
001687;G3S PRUDENTE;CTE-333;TRANSPORTE DE SUCATA;14593.5;-14593.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;333-2/57;2026-05-18;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
001688;G3S PRUDENTE;CTE-334;TRANSPORTE DE SUCATA;15345.0;-15345; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;334-2/57;2026-05-18;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
006328;G3S LONDRINA;CTE-5413;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5413-2/57;2026-05-18;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
006329;G3S LONDRINA;CTE-5414;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5414-2/57;2026-05-18;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
006330;G3S LONDRINA;CTE-5415;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5415-2/57;2026-05-18;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
006331;G3S LONDRINA;CTE-5416;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5416-2/57;2026-05-18;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
006332;G3S LONDRINA;CTE-5417;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5417-2/57;2026-05-18;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
002911;G3S MARINGA;CTE-5418;FRETE DE TERCEIROS;3228.3;-3228.3; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5418-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002912;G3S MARINGA;CTE-5419;FRETE DE TERCEIROS;1218.9;-1218.9; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5419-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002913;G3S MARINGA;CTE-5420;FRETE DE TERCEIROS;1390.6;-1390.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5420-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002914;G3S MARINGA;CTE-5421;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5421-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002915;G3S MARINGA;CTE-5422;FRETE DE TERCEIROS;3655.0;-3655; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5422-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002916;G3S MARINGA;CTE-5423;FRETE DE TERCEIROS;4605.3;-4605.3; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5423-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002917;G3S MARINGA;CTE-5424;FRETE DE TERCEIROS;1788.4;-1788.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5424-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002918;G3S MARINGA;CTE-5425;FRETE DE TERCEIROS;5195.2;-5195.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5425-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002919;G3S MARINGA;CTE-5426;FRETE DE TERCEIROS;2879.8;-2879.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5426-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002922;G3S MARINGA;CTE-5427;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5427-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002921;G3S MARINGA;CTE-5428;FRETE DE TERCEIROS;868.7;-868.7; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5428-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002920;G3S MARINGA;CTE-5429;FRETE DE TERCEIROS;5230.9;-5230.9; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5429-2/57;2026-05-18;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
001702;G3S PRUDENTE;CTE-1120;TRANSPORTE DE SUCATA;13455.16;-13455.16; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1120-1/57;2026-05-19;2026-06-03 00:00:00;SAGI;Saídas (Aplicações)
001701;G3S PRUDENTE;CTE-1121;TRANSPORTE DE SUCATA;13568.83;-13568.83; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1121-1/57;2026-05-19;2026-06-03 00:00:00;SAGI;Saídas (Aplicações)
001700;G3S PRUDENTE;CTE-1122;TRANSPORTE DE SUCATA;14499.05;-14499.05; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1122-1/57;2026-05-19;2026-06-03 00:00:00;SAGI;Saídas (Aplicações)
001699;G3S PRUDENTE;CTE-1123;TRANSPORTE DE SUCATA;17305.65;-17305.65; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1123-1/57;2026-05-19;2026-06-03 00:00:00;SAGI;Saídas (Aplicações)
000227;G3S DOURADOS;CTE-2637;FRETE DE TERCEIROS;5848.0;-5848; SERVICOS DE FRETE DE SUCATA -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2637-3/57;2026-05-19;2026-06-09 00:00:00;SAGI;Saídas (Aplicações)
005379;G3S DOURADOS;CTE-2638;FRETE DE TERCEIROS;4346.9;-4346.9; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2638-3/57;2026-05-19;;SAGI;Saídas (Aplicações)
005380;G3S DOURADOS;CTE-2639;FRETE DE TERCEIROS;8882.0;-8882; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2639-3/57;2026-05-19;;SAGI;Saídas (Aplicações)
005381;G3S DOURADOS;CTE-2640;FRETE DE TERCEIROS;2128.0;-2128; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2640-3/57;2026-05-19;;SAGI;Saídas (Aplicações)
001689;G3S PRUDENTE;CTE-335;TRANSPORTE DE SUCATA;14400.0;-14400; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;335-2/57;2026-05-19;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
001690;G3S PRUDENTE;CTE-336;TRANSPORTE DE SUCATA;23508.0;-23508; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;336-2/57;2026-05-19;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
001691;G3S PRUDENTE;CTE-337;TRANSPORTE DE SUCATA;14557.5;-14557.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;337-2/57;2026-05-19;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
001692;G3S PRUDENTE;CTE-338;TRANSPORTE DE SUCATA;22756.5;-22756.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;338-2/57;2026-05-19;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
001693;G3S PRUDENTE;CTE-339;TRANSPORTE DE SUCATA;15246.0;-15246; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;339-2/57;2026-05-19;2026-06-02 00:00:00;SAGI;Saídas (Aplicações)
006333;G3S LONDRINA;CTE-5430;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5430-2/57;2026-05-19;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
002923;G3S MARINGA;CTE-5431;FRETE DE TERCEIROS;5200.3;-5200.3; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5431-2/57;2026-05-19;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002940;G3S MARINGA;CTE-5432;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5432-2/57;2026-05-19;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002941;G3S MARINGA;CTE-5433;FRETE DE TERCEIROS;1518.1;-1518.1; CTE 5433 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5433-2/57;2026-05-19;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
004346;G3S PRUDENTE;CTE-1124;TRANSPORTE DE SUCATA;16408.0;-16408; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1124-1/57;2026-05-20;2026-06-16 00:00:00;SAGI;Saídas (Aplicações)
001709;G3S PRUDENTE;CTE-1125;TRANSPORTE DE SUCATA;15704.0;-15704; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1125-1/57;2026-05-20;2026-06-03 00:00:00;SAGI;Saídas (Aplicações)
001708;G3S PRUDENTE;CTE-1126;TRANSPORTE DE SUCATA;13055.21;-13055.21; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1126-1/57;2026-05-20;2026-06-03 00:00:00;SAGI;Saídas (Aplicações)
